,sex,age,ID
42163,M,46.00814119934346,2936441
42168,M,45.99418072767482,642300
42171,M,46.20358780270451,1478049
42172,M,46.04833385419586,1276225
42174,M,45.97346521539201,1122171
42177,M,46.65460119728891,2478586
42178,M,46.97355289507391,904522
42181,M,45.961193503876906,3059125
42185,M,46.25942968937909,2541533
42189,M,46.38214680453015,2147099
42190,M,46.02210167101211,1030272
42191,M,46.605964741668814,1493852
42193,M,46.521751521216615,2107208
42197,M,46.45577707362079,1433191
42198,M,46.104175740870446,1739237
42199,M,46.11982497269263,718598
42204,M,47.62800630334673,411383
42209,M,45.98022025600617,1718953
42210,M,45.98022025600617,699897
42211,M,46.32923204772232,1387313
42213,M,46.28059559210222,2420306
42214,M,46.63219692485257,2402501
42217,M,46.205726953298374,1480847
42221,M,45.976842735699094,614605
42222,M,46.027618341913055,1602286
42223,M,47.14321770569153,1672436
42224,M,45.950610552515336,2122594
42229,M,46.27001264074066,2351296
42231,M,46.036062142680755,2535615
42234,M,46.4531875325866,853323
42235,M,46.352086710598996,855619
42236,M,46.81368305654497,2022495
42238,M,45.98022025600617,2288059
42245,M,46.728231466379555,1535372
42246,M,46.00476367903638,148764
42247,M,46.147745916029926,681022
42248,M,47.33235965887874,1591456
42251,M,46.17611724980754,455274
42252,M,46.28566187256285,2276603
42256,M,46.76031790929681,2269713
42258,M,45.93833884100023,1359203
42259,M,45.95229931266888,2787465
42264,M,45.91041789766294,1269095
42266,M,46.036062142680755,2933206
42268,M,46.10586450102399,276136
42270,M,45.89645742599429,1177854
42272,M,46.55777867648904,924509
42273,M,45.992491967521275,2684302
42277,M,46.189627331035865,1653660
42280,M,45.99418072767482,2309067
42282,M,45.95229931266888,1639959
42285,M,46.784861332327026,894149
42286,M,48.33537446842739,1300531
42287,M,46.02210167101211,2064858
42290,M,46.02041291085857,1481166
42291,M,46.425266589249304,1120954
42295,M,46.018724150705026,2672503
42299,M,46.31020529559306,1923060
42300,M,47.570138067686045,3096359
42303,M,47.411393797262555,1598120
42306,M,46.00814119934346,2908591
42308,M,46.10586450102399,1776734
42309,M,45.98022025600617,2222469
42311,M,46.104175740870446,161685
42313,M,45.98022025600617,1070106
42314,M,46.46388328555593,2235126
42315,M,46.6748663191314,1360573
42316,M,46.17566685936722,243736
42318,M,46.147745916029926,68188
42319,M,46.240402937249826,108583
42323,M,46.11644745238555,1365430
42325,M,45.98022025600617,2895162
42328,M,52.01936303040418,66900
42335,M,46.001386158729304,226491
42336,M,45.93833884100023,1126414
42337,M,45.924378369331585,1721435
42338,M,45.96457102418398,624345
42340,M,46.29117854346379,534667
42341,M,46.5374007530388,2618992
42343,M,46.82888189792683,514707
42349,M,48.588802109056886,1292900
42351,M,45.9891144472142,2958664
42354,M,45.92268960917804,2511868
42357,M,45.99800863842222,2279584
42358,M,45.976842735699094,414602
42362,M,50.24627032687836,1124450
42363,M,46.06229432586451,2103162
42365,M,46.146057155876385,2821955
42367,M,46.43979025296604,395059
42369,M,46.16001762754503,2233685
42370,M,46.22981998588826,580671
42371,M,46.003074918882845,1806052
42372,M,46.89237960609623,1775090
42380,M,46.10586450102399,1932278
42381,M,46.09190402935534,2240115
42382,M,46.383385174243365,1431460
42386,M,45.961193503876906,306399
42387,M,46.09190402935534,2383246
42388,M,47.15639019808729,843673
42393,M,46.11813621253909,1264007
42398,M,46.08852650904826,293018
42399,M,46.09190402935534,520851
42400,M,45.966259784337524,2492281
42403,M,46.14313002600963,303900
42406,M,46.06398308601805,498448
42407,M,46.071188517072535,1114218
42412,M,46.036062142680755,464700
42414,M,45.96457102418398,722642
42417,M,46.11813621253909,3104589
42418,M,46.27001264074066,482396
42419,M,46.52726819211756,1669553
42421,M,46.73070820580598,2623513
42424,M,48.28730120485538,84036
42430,M,46.829332288367155,2838846
42431,M,45.93665008084669,916756
42433,M,46.06398308601805,1845085
42434,M,46.32078824695462,2993362
42435,M,45.93833884100023,2268219
42437,M,45.98022025600617,51943
42438,M,46.0500226143494,1789832
42439,M,46.594481009426595,1744371
42443,M,46.146057155876385,1337745
42445,M,46.10586450102399,1667560
42450,M,46.147745916029926,496879
42451,M,46.11982497269263,1369852
42455,M,46.640640725620266,409139
42458,M,46.07625479753315,1396004
42459,M,46.02210167101211,946869
42466,M,46.1426796355693,1391464
42470,M,46.15832886739149,3024557
42471,M,46.121964123286496,247584
42472,M,46.2717014008942,1009044
42473,M,46.036062142680755,2234385
42474,M,46.05553928525035,2890367
42476,M,45.98022025600617,886226
42480,M,47.35690308190895,2338027
42486,M,46.93763854140924,2138803
42488,M,46.385524324837235,1895573
42490,M,46.13378544436128,2217214
42493,M,46.62071319261035,2189499
42494,M,46.377080524069534,1659538
42499,M,46.036062142680755,1722579
42501,M,45.924378369331585,1442356
42502,M,45.9489217923618,2427307
42507,M,46.341503759237426,1499463
42510,M,45.96457102418398,1539653
42511,M,46.411756508020986,555276
42513,M,46.06612223661191,138432
42514,M,46.05936719599775,179739
42515,M,46.594481009426595,2061801
42519,M,46.13378544436128,2292090
42521,M,46.13378544436128,54203
42527,M,45.966259784337524,1166428
42529,M,46.34870919029191,3001457
42532,M,45.95229931266888,2240298
42535,M,47.31164414659593,807659
42536,M,45.89645742599429,1361987
42537,M,45.91041789766294,1523946
42538,M,46.00645243918992,1154607
42540,M,49.758217010523836,1295567
42542,M,46.70109850231515,447654
42543,M,46.192216872070055,1531164
42544,M,46.09190402935534,647345
42547,M,46.0855993791815,1656483
42551,M,47.79902228528533,411594
42553,M,46.2717014008942,716242
42554,M,45.93665008084669,342600
42555,M,46.273840551488064,2914217
42559,M,45.92268960917804,2503825
42560,M,46.03989005342816,1298869
42562,M,46.974904066394885,2568580
42564,M,46.37111346272826,2465123
42565,M,46.06612223661191,1527892
42568,M,46.62454110335776,358734
42574,M,45.98022025600617,1980416
42576,M,46.80861677608435,2524356
42578,M,46.17397809921368,2800267
42580,M,45.94554427205472,689591
42587,M,46.8284315074865,650780
42588,M,45.91041789766294,816371
42589,M,47.255351869481025,1743043
42590,M,46.634673664279,1639118
42594,M,46.018724150705026,941654
42597,M,45.91041789766294,2205155
42599,M,46.1828722904217,904435
42600,M,46.02210167101211,2855132
42602,M,45.91041789766294,188986
42607,M,46.05936719599775,1847508
42608,M,49.58956578239464,64035
42609,M,46.287013043883825,1640829
42617,M,45.97515397554555,2817318
42620,M,46.96263235487978,1016578
42624,M,46.32923204772232,1890952
42625,M,46.170600578906594,2734864
42627,M,46.104175740870446,1872969
42633,M,46.60844148109524,73387
42634,M,46.50902941926118,893584
42639,M,47.29340537373955,1826945
42640,M,46.106314891464315,2758762
42641,M,45.89645742599429,2542345
42644,M,46.172289339060136,2780894
42650,M,46.27001264074066,2200798
42651,M,45.98022025600617,2019322
42653,M,47.28912707255182,1936055
42654,M,46.06229432586451,1348245
42656,M,46.374941373475664,1840173
42659,M,46.65842910803632,2531990
42661,M,45.976842735699094,2990859
42666,M,46.00645243918992,2874655
42669,M,46.04833385419586,2145141
42670,M,46.07287727722608,114959
42671,M,46.4654592441017,1678796
42674,M,46.077943557686694,2952956
42676,M,46.38507393439691,924732
42677,M,46.36312005240089,2139566
42678,M,46.02041291085857,658806
42682,M,46.207415713451915,2408580
42684,M,45.924378369331585,280557
42691,M,46.036062142680755,673995
42693,M,46.91219433749838,187501
42694,M,46.11813621253909,1645394
42695,M,45.98022025600617,2233609
42700,M,46.06398308601805,350619
42701,M,45.98022025600617,3014742
42702,M,48.52035092203463,2514883
42709,M,46.16429592873276,3088428
42710,M,46.04664509404232,1945363
42713,M,46.15157382677733,2970637
42714,M,45.99418072767482,1451276
42716,M,46.0902152692018,1284269
42717,M,47.36703564283019,598231
42718,M,46.146057155876385,1495279
42720,M,46.42571697968963,1295035
42721,M,45.98022025600617,2254312
42723,M,49.89894729531575,687513
42725,M,47.102349873174006,2538494
42728,M,45.99969739857576,2137759
42731,M,46.08852650904826,2767116
42732,M,46.62071319261035,241382
42736,M,50.02920743035386,3026324
42738,M,45.94723303220826,2658326
42741,M,46.05553928525035,1744189
42743,M,45.91041789766294,2615786
42748,M,49.30326290358426,2709538
42749,M,48.255439549162915,2867844
42750,M,46.170600578906594,1042763
42755,M,45.96457102418398,1267356
42756,M,46.069499756918994,857813
42760,M,46.00814119934346,1041737
42763,M,46.187938570882324,591482
42765,M,45.89645742599429,259824
42766,M,46.451611574040825,2737657
42767,M,46.04833385419586,2994952
42771,M,49.185950473717114,2473043
42775,M,48.49186678664925,758492
42777,M,46.629607383818374,206460
42778,M,46.147745916029926,1264346
42780,M,46.431684041030906,297826
42783,M,46.75356286868265,1959894
42785,M,46.99606996911802,2589544
42786,M,46.802649714743076,2033260
42787,M,45.89645742599429,649338
42791,M,46.10586450102399,986476
42795,M,45.93327256053961,761700
42796,M,46.034373382527214,1561372
42800,M,46.14144126585609,2309298
42802,M,46.666872908804024,364905
42803,M,45.96457102418398,330168
42806,M,46.20358780270451,610435
42808,M,45.95229931266888,1868278
42811,M,45.91041789766294,660525
42812,M,46.283973112409306,2079652
42816,M,47.18464873025714,2037638
42817,M,45.99080320736774,211436
42821,M,47.187688661731656,720749
42833,M,45.924378369331585,837210
42834,M,45.95229931266888,2548857
42835,M,46.273390161047736,2488162
42836,M,46.09190402935534,2780598
42840,M,49.28130902158824,825102
42841,M,46.25942968937909,457984
42848,M,46.11475869223201,628380
42858,M,45.95229931266888,2392684
42861,M,46.10079822056336,1932134
42862,M,46.357152991059614,1163560
42864,M,46.018724150705026,299592
42871,M,46.170600578906594,208528
42872,M,45.92268960917804,1572082
42874,M,45.992491967521275,886709
42875,M,46.02210167101211,1666078
42878,M,46.42402821953609,1574807
42879,M,49.7605809483425,2113686
42883,M,46.22813122573472,2242237
42884,M,46.036062142680755,1579076
42886,M,46.1304079240542,2072424
42888,M,46.28363552357674,383254
42889,M,46.427405739843174,1601748
42890,M,45.97853149585263,3098602
42892,M,46.29624482392441,2354433
42899,M,47.06587232746125,12496
42902,M,46.43123365059058,2797902
42905,M,46.6300577742587,539785
42906,M,46.06398308601805,318362
42907,M,45.89645742599429,2243993
42909,M,46.26832388058712,2824404
42910,M,46.510718179414724,1171961
42911,M,45.976842735699094,2498403
42912,M,45.924378369331585,5385
42914,M,49.31260748523261,1340934
42915,M,46.02210167101211,535787
42917,M,46.077943557686694,391489
42919,M,46.25942968937909,291293
42921,M,46.11858660297942,2003701
42924,M,46.11138117192493,1979155
42928,M,46.2230649452741,1042770
42929,M,46.06398308601805,1533309
42931,M,46.11813621253909,2491287
42933,M,46.0500226143494,1545478
42937,M,46.70109850231515,1078756
42938,M,45.95229931266888,1556096
42939,M,46.13378544436128,2351640
42941,M,46.02210167101211,2632423
42942,M,46.32923204772232,533758
42943,M,46.775967141119,677009
42945,M,46.16001762754503,1013139
42950,M,46.02210167101211,230809
42953,M,46.06229432586451,385682
42957,M,46.06398308601805,355218
42962,M,45.96457102418398,1495419
42963,M,45.96457102418398,2790794
42964,M,45.966259784337524,1014607
42969,M,46.43506156133798,1865333
42970,M,46.34870919029191,2068759
42971,M,45.89645742599429,1175606
42972,M,46.05722804540389,2845377
42974,M,45.97853149585263,1200545
42975,M,46.00814119934346,232762
42976,M,46.11644745238555,536201
42977,M,45.92268960917804,69602
42980,M,46.493380187438994,1299675
42981,M,46.01703539055149,3019937
42983,M,45.98022025600617,274203
42984,M,45.924378369331585,1835633
42985,M,46.17566685936722,1226124
42987,M,46.32754328756878,111029
42988,M,46.43247202030379,3083302
42993,M,46.11982497269263,3094262
42995,M,46.629607383818374,2902385
43001,M,45.99080320736774,827727
43003,M,46.2315087460418,3098806
43004,M,46.52298989092983,2436042
43005,M,47.72415364648148,1811386
43006,M,45.966259784337524,2861490
43008,M,45.95229931266888,2960779
43009,M,46.326304917855566,2948450
43010,M,46.68376051033942,2236859
43012,M,45.9489217923618,758126
43015,M,45.93833884100023,1006260
43016,M,45.966259784337524,1444557
43017,M,45.97177645523847,1910739
43020,M,45.924378369331585,2450427
43021,M,46.0855993791815,2240933
43023,M,46.036062142680755,121489
43024,M,46.70706556365642,301853
43031,M,46.14819630647025,708722
43041,M,46.02210167101211,1390545
43043,M,45.95229931266888,2267274
43045,M,46.546294944246824,1851625
43046,M,45.976842735699094,2833804
43052,M,45.984048166753574,790159
43055,M,45.93833884100023,2426907
43060,M,46.85635245082379,1164900
43061,M,46.06398308601805,1110728
43064,M,45.966259784337524,2504706
43066,M,45.93833884100023,2407997
43068,M,46.07287727722608,2870708
43069,M,45.98022025600617,1494761
43072,M,45.91041789766294,295765
43074,M,46.09190402935534,2276984
43076,M,46.0902152692018,2195912
43079,M,46.32923204772232,115610
43082,M,46.04326757373524,1021953
43092,M,46.34319251939097,2429456
43093,M,46.036062142680755,2941619
43095,M,47.22067588552957,2041304
43104,M,45.992491967521275,2003900
43106,M,46.28566187256285,2275241
43111,M,46.0500226143494,768087
43112,M,46.18456105057524,317716
43115,M,46.00476367903638,2422444
43116,M,45.992491967521275,2639766
43117,M,46.88945247622947,1103860
43118,M,47.51429618101146,678297
43120,M,46.0902152692018,2176330
43127,M,46.22981998588826,530223
43129,M,45.91041789766294,1918864
43131,M,45.95229931266888,90643
43133,M,46.146057155876385,463308
43137,M,46.08852650904826,584519
43139,M,45.91041789766294,2545702
43142,M,45.99418072767482,2321904
43143,M,46.10079822056336,2946533
43145,M,45.93833884100023,1112897
43149,M,45.93833884100023,1597579
43153,M,46.96263235487978,84746
43157,M,46.02424082160598,2279452
43162,M,46.00814119934346,1196643
43167,M,46.036062142680755,1227985
43168,M,45.91041789766294,377226
43171,M,46.28948978331025,193026
43174,M,46.11644745238555,2413488
43178,M,46.00814119934346,1511423
43181,M,46.03268462237367,504417
43186,M,47.00924246151378,1705161
43187,M,46.086837748894716,1842879
43191,M,46.1828722904217,571016
43193,M,46.06398308601805,2320173
43194,M,46.381696414089824,1837441
43195,M,46.383385174243365,2065228
43205,M,45.976842735699094,624015
43206,M,46.519612370622745,173092
43207,M,46.70087371509035,386101
43211,M,46.036062142680755,2621621
43212,M,45.966259784337524,515360
43214,M,46.31617235693433,1565084
43218,M,46.23533665678921,1927213
43219,M,46.30052312511214,313067
43221,M,46.20358780270451,2252678
43222,M,48.30418880639078,18243
43224,M,46.05722804540389,388230
43227,M,46.06398308601805,751036
43229,M,45.992491967521275,621819
43235,M,46.001386158729304,202350
43236,M,46.89823386582973,2014831
43237,M,46.00645243918992,2512706
43239,M,45.99080320736774,2109771
43240,M,46.03099586222014,1350786
43249,M,46.77349040169257,714377
43250,M,46.036062142680755,2699843
43251,M,45.992491967521275,2756552
43254,M,46.0415788135817,2053816
43256,M,45.92100084902451,2844356
43259,M,46.58941472896598,1143884
43262,M,46.97693041538099,75386
43264,M,47.50033570934282,1075949
43266,M,45.99418072767482,1514496
43267,M,49.62424176634609,897502
43271,M,46.91771100839932,436429
43272,M,46.53526160244493,2025631
43273,M,46.32799367800911,860856
43275,M,47.73642535799659,999604
43277,M,46.13378544436128,2303814
43278,M,46.25436340891847,2417710
43282,M,45.97853149585263,256953
43284,M,46.06398308601805,2432151
43286,M,45.97853149585263,457311
43289,M,48.16199454867013,269377
43292,M,46.0940431799492,1801697
43293,M,45.98022025600617,333063
43294,M,46.19852152224389,706474
43297,M,46.08852650904826,448149
43301,M,45.98022025600617,2408230
43302,M,45.98022025600617,921310
43307,M,46.04664509404232,1142328
43311,M,46.22813122573472,157042
43312,M,45.985736926907116,1184871
43313,M,46.08852650904826,141110
43317,M,46.53526160244493,2225879
43318,M,46.14099087541577,1494830
43319,M,45.93833884100023,2301205
43324,M,45.924378369331585,935090
43325,M,46.21754827437315,646640
43326,M,46.029307102066596,3033253
43327,M,46.341503759237426,2457237
43339,M,46.003074918882845,688775
43340,M,46.189627331035865,2744453
43343,M,46.21754827437315,1117670
43344,M,46.34319251939097,135682
43350,M,46.14099087541577,630670
43352,M,46.43922706091795,2326605
43353,M,47.15335026661277,494365
43358,M,47.5983965998559,414913
43359,M,48.13564956387861,2520937
43360,M,45.91041789766294,68821
43361,M,46.16170638769857,1569024
43363,M,45.99418072767482,67172
43366,M,45.966259784337524,2086028
43370,M,46.06229432586451,1866739
43374,M,46.018724150705026,737836
43378,M,46.00476367903638,3053213
43380,M,46.54291742393975,453323
43381,M,46.58524922938601,2904061
43384,M,46.38507393439691,2139287
43385,M,45.992491967521275,1978516
43386,M,45.976842735699094,1884719
43388,M,45.924378369331585,1360243
43389,M,46.146057155876385,2362690
43393,M,45.91041789766294,1156471
43397,M,45.992491967521275,2174696
43402,M,45.959504743723365,611234
43403,M,48.52023812042687,2217742
43406,M,46.42188906894223,1888067
43407,M,45.93833884100023,1090983
43410,M,46.10586450102399,2930730
43411,M,45.98022025600617,2070300
43416,M,46.273390161047736,2126118
43420,M,46.25098588861139,969679
43422,M,46.00814119934346,946361
43425,M,46.2315087460418,2352385
43429,M,45.99418072767482,1106384
43435,M,46.6871380306465,1751099
43438,M,46.60675272094171,2905139
43444,M,46.27935722238901,40085
43446,M,48.17967012947842,479087
43448,M,46.15877925783182,2286795
43452,M,46.495068947592536,818108
43453,M,46.11982497269263,2817291
43457,M,46.61902443245681,794999
43458,M,45.96457102418398,2026342
43461,M,46.63298490412546,2354094
43463,M,45.95229931266888,2712552
43465,M,47.9107060586345,2433736
43467,M,45.98022025600617,2318677
43468,M,46.32461615770203,429906
43470,M,46.15832886739149,427451
43471,M,46.06398308601805,1019735
43472,M,45.95229931266888,540591
43479,M,46.36942470257472,1486523
43481,M,45.98022025600617,174929
43482,M,45.91041789766294,615686
43484,M,46.75187410852911,1789459
43486,M,46.01703539055149,829051
43488,M,47.01295757065342,114889
43489,M,46.189627331035865,775684
43490,M,46.58052053775795,1132216
43492,M,45.95229931266888,1843583
43495,M,45.934961320693155,2846800
43496,M,46.29455606377087,730779
43497,M,45.950610552515336,2002406
43499,M,45.92268960917804,393415
43501,M,46.02210167101211,2535121
43502,M,45.98022025600617,1663009
43506,M,45.924378369331585,101000
43508,M,46.31234444618692,2982446
43512,M,46.37111346272826,907846
43515,M,45.94554427205472,452434
43520,M,45.95229931266888,2794191
43526,M,45.95229931266888,2605426
43528,M,45.95229931266888,1322684
43530,M,46.20910447360546,705061
43532,M,45.96457102418398,2943006
43533,M,46.11813621253909,978837
43535,M,46.01534663039795,391078
43536,M,45.95781598356982,997545
43537,M,45.95229931266888,3054619
43538,M,46.00814119934346,643007
43540,M,46.205726953298374,1728462
43542,M,46.104175740870446,858793
43543,M,45.98022025600617,1421718
43544,M,45.976842735699094,1906563
43547,M,46.0902152692018,18529
43548,M,45.976842735699094,223077
43554,M,46.214170754066075,419334
43556,M,46.00814119934346,2993541
43557,M,45.98022025600617,149138
43560,M,47.042567274144254,2259581
43563,M,45.99418072767482,1547380
43566,M,48.463945843311954,614383
43569,M,46.95576451265786,2856754
43573,M,46.0500226143494,896120
43575,M,46.13209668420774,2909632
43576,M,46.0500226143494,2876408
43582,M,46.097420700256286,2584641
43583,M,46.036062142680755,1116170
43586,M,46.29455606377087,2328751
43588,M,46.15495134708441,2793757
43590,M,46.13378544436128,1218230
43591,M,45.93665008084669,750969
43594,M,45.89645742599429,2382085
43595,M,46.04664509404232,461353
43601,M,46.13378544436128,1849743
43602,M,47.17327779962269,1366460
43605,M,46.39734564591201,173853
43606,M,46.4129948777342,259516
43608,M,47.37210192329081,394793
43609,M,46.10586450102399,319860
43611,M,46.02210167101211,2997095
43614,M,46.81030553623789,571515
43616,M,46.14436839572284,2725124
43618,M,45.89645742599429,1494693
43619,M,45.966259784337524,207936
43620,M,46.06398308601805,1147804
43621,M,46.257740929225555,1702386
43622,M,45.89645742599429,1932650
43626,M,46.077943557686694,197347
43629,M,46.2988343649586,1155917
43631,M,45.9891144472142,2327664
43635,M,47.30860421512141,1876050
43637,M,46.07456603737961,134996
43639,M,46.189627331035865,3015453
43641,M,46.46377048394816,1059820
43642,M,46.538639122752016,718908
43643,M,48.01214446945466,1991142
43647,M,45.95229931266888,2496105
43648,M,46.723953165191816,527325
43649,M,46.189627331035865,189886
43651,M,45.950610552515336,1146162
43653,M,45.96457102418398,2925567
43654,M,48.292705074148564,1898591
43655,M,46.00814119934346,960530
43662,M,47.881546745584,144667
43663,M,45.97177645523847,2911634
43666,M,46.425266589249304,1009149
43667,M,46.315271576053675,1664510
43669,M,46.29962234423149,2492876
43674,M,48.28516205426152,1555698
43675,M,49.13900277825056,3104532
43676,M,45.98022025600617,3010895
43677,M,46.26832388058712,1034356
43678,M,46.003074918882845,1392512
43679,M,46.287013043883825,1056548
43685,M,46.587725968812435,1927455
43686,M,46.04664509404232,2815374
43687,M,47.98433632772514,3099620
43689,M,46.273390161047736,2235014
43697,M,46.11982497269263,2697250
43700,M,46.15832886739149,2954215
43703,M,46.01196911009087,1803591
43704,M,46.784861332327026,1984195
43705,M,46.33981499908389,2388928
43707,M,46.63512405471932,2936553
43710,M,46.0415788135817,1481991
43711,M,45.99418072767482,777440
43714,M,46.17397809921368,1193522
43715,M,46.41141891918842,2642791
43717,M,46.07625479753315,1443650
43724,M,45.961193503876906,1700834
43725,M,46.104175740870446,1841782
43726,M,45.92100084902451,3038464
43728,M,46.02041291085857,1227470
43729,M,46.077943557686694,2950451
43730,M,46.11982497269263,714690
43733,M,45.966259784337524,2512062
43734,M,46.00476367903638,2611776
43735,M,46.631746534412244,1818295
43737,M,46.28735063271638,2840166
43738,M,46.01534663039795,1539424
43742,M,46.5691496071235,904482
43746,M,46.21754827437315,2677174
43747,M,46.61902443245681,1309355
43748,M,47.126330104156125,738634
43753,M,46.646945375794104,994824
43755,M,47.682272231475544,614916
43756,M,46.113520322518795,2141623
43757,M,46.38890184514431,347483
43765,M,46.56656006608931,2863794
43766,M,46.22137618512056,3014269
43768,M,46.172289339060136,2872786
43772,M,46.102486980716904,2422557
43774,M,46.50058561849348,927305
43778,M,46.01534663039795,371131
43782,M,45.9489217923618,2014404
43785,M,45.99418072767482,2900001
43787,M,46.357152991059614,506658
43789,M,46.43967745135828,685374
43800,M,46.2717014008942,1902933
43804,M,46.20021028239743,1176027
43807,M,46.11475869223201,1405348
43812,M,46.392279365451394,186992
43813,M,46.01028034993733,827487
43814,M,46.02210167101211,2614643
43817,M,49.95760432624006,2719908
43820,M,46.478181346057134,1442815
43824,M,46.0500226143494,1459380
43825,M,46.50734065910764,702678
43826,M,46.0500226143494,1536324
43827,M,46.12365288344004,1588075
43829,M,45.966259784337524,1583351
43830,M,45.92100084902451,818527
43834,M,47.1089921121804,115099
43835,M,51.063408717929846,2909178
43837,M,46.403312707253285,2820155
43838,M,46.04664509404232,12114
43841,M,45.966259784337524,781704
43843,M,46.257740929225555,2191331
43847,M,45.92268960917804,806997
43848,M,46.76031790929681,2450341
43849,M,45.97853149585263,908967
43854,M,45.966259784337524,4525
43856,M,45.992491967521275,1340080
43857,M,48.31544693541747,209039
43858,M,49.22355358753532,1592134
43859,M,46.09190402935534,1500611
43860,M,46.04878424463619,1975046
43867,M,46.2315087460418,43993
43869,M,46.077943557686694,1620441
43870,M,45.992491967521275,1447015
43871,M,46.91309511837903,1750105
43875,M,46.42020030878869,831483
43876,M,46.71595975486444,2820127
43878,M,46.76290745033101,3078319
43880,M,45.98022025600617,2593463
43881,M,45.95229931266888,2040479
43882,M,46.77090086065838,402717
43884,M,46.55642750516807,593957
43888,M,46.215859514219616,2075277
43893,M,46.082221858874426,1228114
43894,M,46.62668025395162,2836535
43895,M,46.10586450102399,2356375
43896,M,47.20840417401446,2006440
43898,M,45.93833884100023,1301622
43899,M,47.39574456544037,883181
43901,M,48.6067032930807,1101429
43903,M,47.136913055517695,2690043
43904,M,46.04664509404232,524843
43905,M,46.088976899488586,936735
43907,M,47.666622999653356,2756597
43910,M,46.104175740870446,2454245
43916,M,46.99561957867769,479339
43923,M,46.32923204772232,2238916
43924,M,46.01534663039795,1098118
43927,M,45.95229931266888,2351177
43928,M,46.257740929225555,2462425
43929,M,45.95229931266888,2283825
43933,M,46.02041291085857,970192
43934,M,46.187938570882324,174778
43935,M,46.147745916029926,2614934
43937,M,46.00814119934346,1722399
43938,M,46.72901944565244,1687507
43940,M,46.21079323375899,2045596
43944,M,46.987513366742554,1522812
43945,M,45.992491967521275,2230076
43947,M,46.189627331035865,830817
43948,M,46.13378544436128,2627873
43949,M,46.24546921771044,2172863
43951,M,45.924378369331585,1612931
43953,M,46.187938570882324,1356245
43956,M,46.187938570882324,243828
43957,M,46.41130611758066,2643015
43958,M,46.1537129773712,1760763
43960,M,46.027618341913055,688716
43963,M,45.93833884100023,883983
43964,M,46.50734065910764,1228039
43967,M,46.61226939184265,1444617
43969,M,47.477481046466146,2266603
43970,M,46.03268462237367,2061780
43971,M,46.196832762090345,1663284
43972,M,46.42188906894223,759580
43975,M,46.11644745238555,10665
43976,M,45.96457102418398,2307645
43981,M,45.950610552515336,2591699
43982,M,46.02210167101211,2197095
43984,M,45.966259784337524,1744372
43986,M,45.91041789766294,534757
43990,M,46.077943557686694,2132676
43993,M,46.13209668420774,1447469
43994,M,46.102486980716904,733651
43998,M,46.49675770774608,3099513
44003,M,45.924378369331585,2011014
44004,M,46.1304079240542,1858985
44007,M,45.99418072767482,2103479
44008,M,45.98022025600617,2170991
44010,M,46.09190402935534,2548615
44014,M,46.315271576053675,2446555
44015,M,46.00814119934346,1167193
44019,M,46.018724150705026,121096
44023,M,45.93833884100023,1259730
44027,M,46.10586450102399,2020826
44028,M,45.93833884100023,2913582
44029,M,46.273390161047736,2082530
44032,M,46.06398308601805,1245334
44034,M,45.97853149585263,2005801
44035,M,46.84576949946223,2295454
44038,M,46.56656006608931,2277675
44039,M,45.95229931266888,395901
44040,M,45.89645742599429,1245126
44043,M,46.2315087460418,2826815
44044,M,46.24209169740337,876571
44047,M,46.49169142728545,377083
44049,M,45.91041789766294,1998272
44050,M,46.10969241177139,234451
44051,M,45.91041789766294,1494351
44053,M,46.04664509404232,2675402
44055,M,46.11982497269263,2928796
44057,M,46.07625479753315,2816159
44058,M,46.521751521216615,838848
44060,M,46.50902941926118,1536272
44065,M,48.46056832300488,2574853
44066,M,46.001386158729304,2224936
44075,M,46.20403819314483,1142816
44076,M,46.13209668420774,2123615
44077,M,46.003074918882845,1348311
44084,M,46.03099586222014,2842989
44090,M,48.35620278231796,2870302
44091,M,45.91041789766294,843767
44097,M,46.036062142680755,2998205
44098,M,46.3643584221141,2096481
44100,M,47.29126622314569,2850178
44104,M,46.01534663039795,10630
44112,M,46.027618341913055,1536802
44114,M,45.966259784337524,776158
44118,M,46.21754827437315,1040439
44120,M,46.0415788135817,1915293
44123,M,45.95229931266888,2478981
44124,M,46.0500226143494,2927661
44131,M,46.948221492770806,1190234
44132,M,45.966259784337524,2905414
44138,M,46.13378544436128,1847882
44139,M,46.30131110438503,537033
44143,M,46.10586450102399,7208
44147,M,46.70661517321609,425871
44156,M,46.17566685936722,2477608
44157,M,46.060605565710965,2152794
44161,M,45.97853149585263,2842456
44164,M,45.950610552515336,366565
44167,M,46.080533098720885,42958
44168,M,46.17566685936722,2538836
44169,M,46.488764297418705,323141
44170,M,46.381696414089824,1605257
44175,M,46.10586450102399,642869
44176,M,46.3118940557466,1043985
44178,M,46.147745916029926,326538
44183,M,45.99418072767482,2427654
44185,M,46.22689285602151,2341357
44186,M,47.13995298699221,750755
44187,M,46.54460618409328,2067474
44188,M,45.924378369331585,1066427
44189,M,46.24546921771044,2607374
44191,M,45.99969739857576,1629375
44192,M,46.21968742496702,1070166
44200,M,46.90757844747809,1167217
44201,M,46.14436839572284,3016022
44203,M,48.76600993956155,1973063
44205,M,46.102486980716904,772853
44206,M,46.07456603737961,2338259
44209,M,45.97515397554555,3077970
44210,M,46.0500226143494,579341
44211,M,46.336887869217136,1439903
44212,M,46.69051555095358,2226302
